# AUTHOR: S.F.Sanchez
# SOURCE: Pipe3D, own analysis
# DATE: 2017-01-13
# VERSION: 0.1
# COLAPRV: TBD 
# PUBAPRV: none 
# COLUMN1: CALIFANAME, string, Galaxy name
# COLUMN2: log_Mass, float, log_Msun , logarithm of the stellar mass
# COLUMN3: e_log_Mass, float, log_Msun , error of logarithm of the stellar mass
# COLUMN4: log_SFR, float, log_Msun_per_yr , logarithm of the stellar star formation
# COLUMN5: e_log_SFR, float, log_Msun_per_yr , error logarithm of the stellar star formation
# COLUMN6: OH_O3N2_M13, float, dex , 12+log(O/H) O3N2 M13
# COLUMN7: e_OH_O3N2_M13, float, dex , error in 12+log(O/H) O3N2 M13
# COLUMN8: OH_N2_M13, float, dex , 12+log(O/H) N2 M13
# COLUMN9: e_OH_N2_M13, float, dex , error in 12+log(O/H) N2 M13
# COLUMN10: OH_ONS, float, dex , 12+log(O/H) ONS M13
# COLUMN11: e_OH_ONS, float, dex , error in 12+log(O/H) ONS M13
# COLUMN12: OH_R23, float, dex , 12+log(O/H) R23 own calibration
# COLUMN13: e_OH_R23, float, dex , error in 12+log(O/H) R23 own calibration
# COLUMN14: OH_O3N2_PP04, float, dex , 12+log(O/H) O3N2 PP04
# COLUMN15: e_OH_O3N2_PP04, float, dex , error in 12+log(O/H) O3N2 PP04
# COLUMN16: OH_pyqz, float, dex , 12+log(O/H) pyqz
# COLUMN17: e_OH_pyqz, float, dex , error in 12+log(O/H) pyqz
# COLUMN18: OH_t2, float, dex , 12+log(O/H) t2
# COLUMN19: e_OH_t2, float, dex , error in 12+log(O/H) t2
# COLUMN20: OH_M08, float, dex , 12+log(O/H) M08
# COLUMN21: e_OH_M08, float, dex , error in 12+log(O/H) M08
# COLUMN22: OH_T04, float, dex , 12+log(O/H) T04
# COLUMN23: e_OH_T04, float, dex , error in 12+log(O/H) T04
# COLUMN24: OH_DOP, float, dex , 12+log(O/H) DOP
# COLUMN25: e_OH_DOP, float, dex , error in 12+log(O/H) DOP
# COLUMN26: OH_EPM, float, dex , 12+log(O/H) EPM
# COLUMN27: e_OH_EPM, float, dex , error in 12+log(O/H) EPM
2MASXJ01331766+1319567,9.38413225847517,0.113984127042662,-0.944456350431643,0.0615244242077341,8.38523859466074,0.0209441592683945,8.35925543221268,0.01,8.35611974141763,0.0140582983936708,8.46795965988699,0.0315169705545253,8.55658982032324,0.0303263844610237,8.69496390761452,0.0109225152569187,8.68741061093509,0.0126446841731884,8.49891696002152,0.0231081106192101,8.8592141771297,0.0368646502457921,8.34104499019136,0.0183634954795402,8.58966467775639,0.0359328470950494
2MASXJ09065870,11.595350755212,0.12382807145281,0.407583948228864,0.0611371203955925,8.46856579630628,0.0648918899407853,8.5416033310594,0.0920645787982497,inf,inf,8.55484127192651,0.502156359909842,8.67724459193669,0.093961107606567,8.88453039823145,0.591330172757412,8.83175404018667,0.0883175404018667,8.6530658895314,0.302819645100814,8.98817893538864,0.331813762852193,8.94379135907429,1.19921229366616,8.50919451386512,0.464832057297813
2MASXJ09591230,10.3913649925315,0.118987517260794,-1.03110535380739,0.0668974382717359,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2MASXJ12095669,10.4781900688947,0.122102269318771,-0.840488531616149,0.0635156934843658,8.53107813845553,0.0893618905871879,8.54721676553642,0.067182516357809,inf,inf,8.58488715664418,0.11813137003505,8.7677602004786,0.129392782750679,8.8141910237209,0.195785033638554,8.84940956283873,0.0749725199399331,8.67064986900293,0.0871900421760397,8.85513338512224,0.2415156214915,8.67630478957562,0.379931100844994,8.66209733839703,0.115406283190575
2MASXJ15024995+4847010,10.42812000549,0.0987582146729889,-0.444195933708537,0.0538451020315408,8.46764237927151,0.0198667280980218,8.45646927601051,0.0520054973613682,inf,inf,8.45183124041344,0.068518825993156,8.67590751749721,0.0287663031283574,8.68367087273926,0.0864212527252415,8.80193202852982,0.0786087089347418,8.62723562206426,0.107597716108067,8.53441085715657,0.380451445150431,8.67654364289849,0.327580414972246,8.60136664776144,0.133591885175338
2MASXJ15393305+3205382,11.0830623088283,0.102457609545847,-0.383468738607152,0.0566422583371861,8.50651343359466,0.0346376075492482,8.56932242221351,0.0521329550073981,inf,inf,8.50440415160389,0.113280704090775,8.73219139706014,0.0501540018812644,8.93477716245199,0.119405118751018,8.83610233326624,0.0520076210935674,8.64217331307583,0.0591057174452688,8.88159471036552,0.130872449859551,8.92308381483279,0.195378064877999,8.46006788633473,0.16292312080156
2MASXJ15570268+3725001,10.1492520005415,0.0987893075719008,-1.3453885436413,0.05374302157328,8.50854043975476,0.0599190395580017,8.57928145641906,0.0863398720347502,inf,inf,8.58482410722674,0.135737544920327,8.73512642860418,0.0867606002649798,8.67844055136258,0.252568267147284,8.8698411886354,0.0298929307036444,8.67797331057078,0.148864112127586,8.97774422046232,0.145392105136907,8.55454528622567,0.557932517476712,8.66076101202885,0.328534943922333
2MASXJ16152860,10.0637075008567,0.079494261364572,-0.608487316933457,0.0573681985167632,8.49207922251619,0.0837947545350447,8.52936852791668,0.144630964169159,inf,inf,8.50925924082315,0.23783823334249,8.7112911819239,0.121331771272463,8.8291470307831,0.233728750005634,8.79777496622942,0.0409286511255855,8.68776029954827,0.087834956164528,8.79619218433051,0.528195445614768,8.86767395791495,0.668532654801691,8.5765325450018,0.206060815325218
ARP180,10.4181724599236,0.085600354251491,-0.709515898392273,0.0687798147282667,8.46066309211925,0.0288490051304676,8.50423945609901,0.0401493033884312,8.42761253923367,0.0684405848690276,8.50954309107413,0.0941317642261285,8.66580176234461,0.0417723151210391,8.76399112848977,0.118630331897042,8.80678927076506,0.0352847606125287,8.63551605167715,0.0668757036548303,8.64823102290584,0.122916207314801,8.65409933681305,0.121177388066006,8.5775353667089,0.0604944813014017
ARP220,10.8586838852767,0.105893027776455,1.86320675065797,0.0645149399032898,8.56014165482401,0.0516185372068602,8.67379240544772,0.0471535901164815,8.41063118410336,0.0662300542745061,8.74418952950719,0.302109714631759,8.80984312010716,0.0747417733312003,9.06916327235898,0.112102063174764,8.94658379565818,0.0339862751057012,8.74289797619619,0.0624928396595031,8.64047705110274,0.278374892502037,9.07041687259041,0.183172312255627,8.56980798486749,0.10824971473029
